ENOTA,UL_MID,UL_ID,UL_UIME,UL_DJ,NA_MID,OB_MID,D_OD,DV_OD,STATUS
UL,17846493,5,Dunajska cesta,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846515,6,Kranjska cesta,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846531,7,Kvederčkova ulica,,10091438,11027873,2007/11/28,2007/11/28,V
UL,17846558,8,Mala ulica,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846574,9,Opekarska cesta,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846604,10,Pod hribom,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846639,11,Rimska ulica,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846655,12,Rožna ulica,,10091438,11027873,2007/11/28,2007/11/28,V
UL,17846671,13,Sončna ulica,,10091438,11027873,2007/11/28,2007/11/28,V
UL,17846698,14,Stara cesta,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846710,15,Stranska ulica,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846736,16,Trdinova pot,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846752,17,Zaboršt,,10091438,11027873,2007/11/28,2007/11/28,V
UL,17846787,18,Zupanova ulica,,10091438,11027873,2007/11/26,2007/11/27,V
UL,17846809,19,Želodniška cesta,,10091438,11027873,2007/11/28,2007/11/28,V
UL,17846841,1,Beukova cesta,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17846868,2,Bohinjska ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17846884,3,Cesta na Brdo,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17846906,4,Cesta sv. Vida,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17846922,5,Devova ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17846957,6,Gasilska ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17846973,7,Imoviška cesta,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17846990,8,Knezova ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847015,9,Kraljeva ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847031,10,Kvedrova ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847058,11,Mirna ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847074,12,Mlekarska cesta,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847104,13,Ob Vrševniku,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847139,14,Selo,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847155,15,Štajerska cesta,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847171,16,Ulica Alojza Škofica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847198,17,Veidrov trg,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17847210,18,Vrtna ulica,,10091829,11027873,2007/12/17,2007/12/17,V
UL,17849620,75,Pri bajerju,,10091195,11027091,2013/07/31,2013/07/31,V
UL,17849646,14,V boršt,,10091381,11026761,2013/09/02,2013/09/02,V
UL,17849662,15,Roje,,10091381,11026761,2013/09/02,2013/09/02,V
UL,17849913,76,Bognarjeva ulica,,10091195,11027091,2014/08/04,2014/08/04,V
UL,17849956,77,Omejčeva ulica,,10091195,11027091,2014/08/04,2014/08/04,V
UL,17876473,85,Stobovšak,,10090695,11026761,2017/01/06,2017/01/06,V
UL,17876538,26,Trg svetega Martina,,10090636,11026761,2017/01/09,2017/01/10,V
UL,17876619,11,Juhantova pot,,10098351,21427802,2018/01/18,2018/01/17,V
UL,17877739,14,Alpska ulica,,10091730,11026761,2020/07/09,2020/07/09,V
UL,17877798,17,Puchova ulica,,10091381,11026761,2021/04/21,2021/04/21,V
UL,17877836,14,Zelena pot,,10091667,11026761,2021/09/08,2021/09/08,V
UL,17878352,111,Ulica Edvarda Peperka,,10098319,11027733,2022/04/11,2022/04/11,V
UL,17878964,10,Ulica ob potoku,,10090881,11026761,2022/10/25,2022/10/25,V
UL,17879014,27,Mala ulica,,10111013,11027644,2022/10/25,2022/10/25,V
UL,17879413,78,Vrbanova ulica,,10091195,11027091,2023/07/19,2023/07/19,V
UL,17923005,71,Pod jelšami,,10094208,11026869,2002/06/19,2002/06/19,V
UL,17923021,72,Slomškova ulica,,10094208,11026869,2002/06/19,2002/06/19,V
UL,17923048,73,Maistrova ulica,,10094208,11026869,2002/06/19,2002/06/19,V
UL,17935844,28,Cesta občine Hirschaid,,10094267,11026915,2014/05/21,2014/05/21,V
UL,17941640,74,Cesta dr. Jožeta Pučnika,,10094208,11026869,2017/04/13,2017/04/13,V
UL,17941844,75,Mlinska pot,,10094208,11026869,2017/04/13,2017/04/13,V
UL,17949888,31,Obrtniška ulica,,10111692,11026907,2021/06/30,2021/06/30,V
UL,17949900,32,Ulica Josipa Palmeta,,10111692,11026907,2021/06/30,2021/06/30,V
UL,18018055,108,Prisojna pot,,10098319,11027733,1997/11/19,1998/02/13,V
UL,18027178,109,Ulica Josipa Močnika,,10098319,11027733,1997/11/19,2000/05/29,V
UL,18032830,110,Knafličev prehod,,10098319,11027733,2002/08/01,2002/08/01,V
UL,18039893,1,Pod lipami,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18039915,2,Pod javorji,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18039931,3,Pod brezami,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18039958,4,Pod jelkami,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18039974,5,Pod smrekami,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040000,6,Pod bori,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040026,7,Pod macesni,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040042,8,Pod kostanji,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040077,9,Pod gabri,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040093,10,Pod hrasti,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040115,11,Pod bukvami,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040131,12,Pod jelšami,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040158,13,Pod vrbami,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18040174,14,Pod topoli,,18039877,21427802,2012/01/23,2012/01/23,V
UL,18129434,38,Škrabčev trg,,10128765,11027296,1998/06/26,1998/07/07,V
UL,18140373,39,Obrtna cona Ugar,,10128765,11027296,2001/08/27,2001/08/27,V
UL,18140390,40,Ob železnici,,10128765,11027296,2001/08/27,2001/08/27,V
UL,18143755,8,Ulica Brigade Moris,,10099595,11026966,2007/04/03,2007/04/03,V
UL,18143771,9,Ulica Veteranov osamosvojitve,,10099595,11026966,2007/04/03,2007/04/03,V
UL,18143895,41,Krošnjarska pot,,10128765,11027296,2007/11/21,2008/01/15,V
UL,18143984,71,Ulica slovenskih teritorialcev,,10099943,11026966,2008/12/01,2008/12/01,V
UL,18144735,72,Ulica Daigora Yasukawe,,10099943,11026966,2023/09/01,2023/09/01,V
UL,18248786,52,Litijska Dobrava I,,10108969,11027024,2007/12/18,2008/01/08,V
UL,18248808,53,Litijska Dobrava II,,10108969,11027024,2007/12/18,2008/01/08,V
UL,18248824,54,Litijska Dobrava III,,10108969,11027024,2007/12/18,2008/01/08,V
UL,18263777,55,Ulica pod Svibnom,,10108969,11027024,2023/10/12,2023/10/12,V
UL,18349019,1502,Gosarjeva ulica,,10110084,11027849,1997/08/01,1997/09/03,V
UL,18349035,1503,Juvanova ulica,,10110084,11027849,1997/08/01,1997/09/03,V
UL,18349051,1504,Preloge,,10110084,11027849,1997/08/01,1997/09/03,V
UL,18349078,1505,Ulica Ernesta Kramerja,,10110084,11027849,1997/08/01,1997/09/03,V
UL,18367262,1506,Gasparijeva ulica,,10110084,11027849,1999/06/24,1999/07/01,V
UL,18367297,1507,Jakopičeva ulica,,10110084,11027849,1999/06/24,1999/07/01,V
UL,18413639,1508,Pregljeva ulica,,10110084,11027849,2000/06/22,2000/06/22,V
UL,18413655,1509,Kolinska ulica,,10110084,11027849,2000/06/22,2000/06/22,V
UL,18413671,1510,Vilharjev podhod,,10110084,11027849,2000/06/22,2000/06/22,V
UL,18433451,1511,Ulica Juša Kozaka,,10110084,11027849,2001/02/01,2001/02/01,V
UL,18437163,1512,Lovrenčičeva ulica,,10110084,11027849,2001/02/27,2001/02/28,V
UL,18437228,1513,Park slovenske reformacije,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18437244,1514,Bergantova ulica,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18437279,1515,Černigojeva ulica,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18437295,1516,Karingerjeva ulica,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18437317,1517,Maleševa ulica,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18437333,1518,Ulica Lojzeta Spacala,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18437350,1519,Strojeva ulica,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18437376,1520,Tisnikarjeva ulica,,10110084,11027849,2001/03/05,2001/03/05,V
UL,18457644,67,Rožna ulica,,10114179,11027059,1997/08/02,1997/08/28,V
UL,18457679,68,Pod gozdom,,10114179,11027059,1997/08/02,1997/08/28,V
UL,18457962,69,Pri lesniki,,10114179,11027059,1998/01/07,1998/02/02,V
UL,18458578,70,Sončna pot,,10114179,11027059,1999/02/16,1999/02/17,V
UL,18458594,71,Obrtna cona Logatec,,10114179,11027059,1999/02/16,1999/02/17,V
UL,18463296,72,Obrtniška ulica,,10114179,11027059,2001/04/14,2001/04/10,V
UL,18464845,73,Pri malem mostu,,10114179,11027059,2002/08/10,2002/08/07,V
UL,18466236,74,IOC Zapolje I,,10114179,11027059,2004/12/27,2004/12/27,V
UL,18466252,75,IOC Zapolje II,,10114179,11027059,2004/12/27,2004/12/27,V
UL,18466287,76,IOC Zapolje III,,10114179,11027059,2004/12/27,2004/12/27,V
UL,18466309,77,IOC Zapolje IV,,10114179,11027059,2004/12/27,2004/12/27,V
UL,18466732,78,Sončni Log,,10114179,11027059,2005/10/25,2005/10/25,V
UL,18466929,79,Pod lipami,,10114179,11027059,2006/03/23,2006/03/23,V
UL,18467321,80,Pod bori,,10114179,11027059,2011/05/23,2011/05/24,V
UL,18579294,32,Ulica za vrtovi,,10087287,11026648,2009/11/27,2009/11/27,V
UL,18579316,33,Ulica za mlinom,,10087287,11026648,2009/11/27,2009/11/27,V
UL,18788268,23,Ob cesti,,10145171,24063470,2006/07/18,2006/07/20,V
UL,18810123,21,Ob Borovniščici,,10145058,11026567,2012/09/07,2012/09/07,V
UL,18810450,72,Švabičeva ulica,,10145341,11027652,2012/10/10,2012/10/10,V
UL,18812177,73,Hrastje,,10145341,11027652,2014/05/16,2014/05/16,V
UL,18902435,31,Strma ulica,,10147646,11027881,1998/04/13,1998/04/14,V
UL,18903598,685,Trg izgnancev,,10147719,11027881,1998/08/10,1998/08/12,V
UL,18906821,686,Park mladih,,10147719,11027881,1999/05/06,1999/05/06,V
UL,18907887,687,Pri jezu,,10147719,11027881,1999/08/02,1999/08/02,V
UL,18939576,76,Na livadi,,10149193,11027334,2000/01/01,2000/01/03,V
UL,18941295,688,Puhova ulica,,10147719,11027881,2000/01/18,2000/01/18,V
UL,18941414,689,Minařikova ulica,,10147719,11027881,2000/01/18,2000/01/18,V
UL,18987953,19,Sončna vas,,10147590,11027881,2001/11/21,2001/11/21,V
UL,18987970,20,Kobanska ulica,,10147590,11027881,2001/11/21,2001/11/21,V
UL,18987996,21,Pot v gorice,,10147590,11027881,2001/11/21,2001/11/21,V
UL,18988780,690,Ulica Ubalda Vrabca,,10147719,11027881,2002/01/31,2002/01/31,V
UL,18992442,1,Cesta 2. julija,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992477,2,Cvetlična ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992493,3,Čebelarska ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992515,4,Dunajska cesta,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992531,5,Ilgova ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992558,6,Jareninska cesta,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992574,7,Kratka ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992604,8,Lovska pot,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992639,9,Maistrova ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992655,10,Mariborska cesta,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992671,11,Mirna ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992698,12,Mladinska ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992710,13,Na griču,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992736,14,Novine,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992752,15,Ob gozdu,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992787,16,Ob kapeli,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992809,17,Ob potoku,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992825,18,Obmejna pot,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992841,19,Pod hribom,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992868,20,Pot na Novine,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992884,21,Pot na Očjak,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992906,22,Pot upora,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992922,23,Prešernova ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992957,24,Prisojna ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992973,25,Rožna pot,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18992990,26,Sadjarska pot,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993015,27,Sladkogorska cesta,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993031,28,Slovenska ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993058,29,Sokolska ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993074,30,Sončna pot,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993104,31,Strma pot,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993139,32,Suhodolčanova ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993155,33,Šeškova ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993171,34,Thalerjeva ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993198,35,Nova ulica,,10148855,11027440,2002/08/23,2002/08/23,V
UL,18993210,36,Vinogradniška ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993236,37,Vrbova pot,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993252,38,Za lekarno,,10148855,11027440,2002/07/11,2002/07/22,V
UL,18993287,39,Zelena ulica,,10148855,11027440,2002/07/11,2002/07/22,V
UL,19000311,31,Sončna pot,,10149142,21427845,2003/03/20,2003/03/20,V
UL,19002853,1,Breznikova cesta,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19002870,2,Benediški vrh,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19002896,3,Cankarjeva ulica,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19002918,4,Cvetlična ulica,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19002934,5,Čolnikov trg,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19002969,6,Drvanjska cesta,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19002985,7,Industrijska cesta,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003019,8,Kocbekova pot,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003035,9,Lovska cesta,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003051,10,Mariborska cesta,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003078,11,Na klancu,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003094,12,Nasipna ulica,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003116,13,Prešernova ulica,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003132,14,Radgonska cesta,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003167,15,Slatinska cesta,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003183,16,Šolska ulica,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003205,17,Strma ulica,,10106940,21427624,2014/07/18,2014/07/18,V
UL,19003221,18,Trubarjeva ulica,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003248,19,Vinogradniška pot,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003264,20,Vrtna ulica,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003299,21,Ženjak,,10106940,21427624,2003/07/17,2003/07/22,V
UL,19003710,691,Skrita ulica,,10147719,11027881,2003/08/26,2003/08/26,V
UL,19006018,692,Bilje,,10147719,11027881,2003/11/20,2003/11/21,V
UL,19006468,693,Kabajeva ulica,,10147719,11027881,2003/12/11,2003/12/11,V
UL,19023435,86,Šolska ulica,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023451,87,Prvomajska ulica,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023478,88,Ob parku,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023494,89,Ob gozdu,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023516,90,Na poljanah,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023532,91,V Zafošt,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023567,92,V Črnec,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023583,93,Proti jezam,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023605,95,Ljubljanska cesta,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19023621,96,Samova ulica,,10133629,11027393,2001/09/11,2001/09/17,V
UL,19029379,30,Ob gozdu,,10134013,11027393,2004/05/27,2004/05/27,V
UL,19032582,97,Ulica dr. Jožeta Pučnika,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032612,98,Livadna,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032647,99,Osojna ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032663,100,Romihova ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032680,101,Plečnikova ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032701,102,Tomažičeva ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032728,103,Industrijska ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032744,104,Trgovska ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032779,105,Rimska ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19032795,106,Pirnikova ulica,,10133629,11027393,2007/01/18,2007/01/19,V
UL,19119041,1,Videm,,10093554,11027423,1998/06/01,1998/06/01,V
UL,19119068,2,Ulica Bratka Krefta,,10093554,11027423,1998/05/27,1998/05/28,V
UL,19119084,3,Ulica dr. Antona Korošca,,10093554,11027423,2006/02/22,2006/03/08,V
UL,19119106,4,Ulica Edvarda Kocbeka,,10093554,11027423,1998/05/27,1998/05/28,V
UL,19140059,44,Ulica svetega Florjana,,10093317,11027253,2021/05/05,2021/05/05,V
UL,19236650,24,Trg Györgya Zale,Zala György tér,10108055,11027822,2017/07/25,2017/07/25,V
UL,19236676,25,Bánffyjev trg,Bánffy tér,10108055,11027822,2007/09/11,2007/09/11,V
UL,19236692,26,Cerkveni trg,Templom tér,10108055,11027822,2008/07/01,2008/07/02,V
UL,19237834,1,Gasilska ulica,Tűzoltó utca,10107920,11027822,2007/09/11,2007/09/11,V
UL,19238059,2,Glavna ulica,Fő utca,10107920,11027822,2007/09/11,2007/09/11,V
UL,19238288,3,Kapeliška ulica,Kápolna utca,10107920,11027822,2007/09/11,2007/09/11,V
UL,19238733,4,Poljska ulica,Mezei utca,10107920,11027822,2007/09/11,2007/09/11,V
UL,19238873,1,Cvetna ulica,Virág utca,10107989,11027822,2008/07/01,2008/07/02,V
UL,19238890,2,Glavna ulica,Fő utca,10107989,11027822,2008/07/01,2008/07/02,V
UL,19238911,3,Gozdna ulica,Erdei utca,10107989,11027822,2008/07/01,2008/07/02,V
UL,19238938,4,Vrtna ulica,Kert utca,10107989,11027822,2008/07/01,2008/07/02,V
UL,19238954,5,Zagova ulica,Zag utca,10107989,11027822,2008/07/01,2008/07/02,V
UL,19239071,1,Meka,Meka,10108047,11027822,2008/07/01,2008/07/02,V
UL,19239098,2,Mlinska ulica,Malom utca,10108047,11027822,2008/07/01,2008/07/02,V
UL,19239110,3,Ribiška ulica,Halász utca,10108047,11027822,2008/07/01,2008/07/02,V
UL,19239136,4,Trg sv. Antona,Szent Antal tér,10108047,11027822,2008/07/01,2008/07/02,V
UL,19239187,1,Glavna ulica,Fő utca,10107938,11027822,2008/07/01,2008/07/02,V
UL,19239209,2,Gornja ulica,Felső utca,10107938,11027822,2008/07/01,2008/07/02,V
UL,19239225,3,Kratka ulica,Rövid utca,10107938,11027822,2008/07/01,2008/07/02,V
UL,19239241,4,Kolonija,Kolónia,10107938,11027822,2008/07/01,2008/07/02,V
UL,19239268,5,Marof,Major,10107938,11027822,2007/09/11,2007/09/11,V
UL,19239284,6,Ozka ulica,Szűk utca,10107938,11027822,2008/07/01,2008/07/02,V
UL,19239306,7,Pokopališka ulica,Temető utca,10107938,11027822,2008/07/01,2008/07/02,V
UL,19239322,8,Spodnja ulica,Alsó utca,10107938,11027822,2008/07/01,2008/07/02,V
UL,19239373,1,Glavna ulica,Fő utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239390,2,Gornja ulica,Felső utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239411,3,Kratka ulica,Rövid utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239438,4,Lečekova ulica,Lecsek utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239454,5,Polanska ulica,Palinai utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239489,6,Ribiška ulica,Halász utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239519,7,Slepa ulica,Zsákutca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239535,8,Spodnja ulica,Alsó utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239551,9,Šolska ulica,Iskola utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239578,10,Vodna ulica,Vízi utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239594,11,Zvoniška ulica,Harang utca,10108012,11027822,2008/07/01,2008/07/02,V
UL,19239632,1,Grede,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19239667,2,Kamenska ulica,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19239683,3,Ložič,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19239705,4,Pelinska ulica,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19239721,5,Petrova ulica,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19239748,6,Srednja ulica,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19239764,7,Strnčka ulica,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19239799,8,Šolska ulica,,10107997,11027822,2001/12/30,2001/12/31,V
UL,19240711,1,Glavna ulica,Fő utca,10107881,11027822,2008/07/01,2008/07/02,V
UL,19240738,2,Heteš,Hetési utca,10107881,11027822,2014/07/18,2014/07/18,V
UL,19240754,3,Opekarniška cesta,Téglagyári út,10107881,11027822,2008/07/01,2008/07/02,V
UL,19240789,4,Ozka ulica,Szűk utca,10107881,11027822,2008/07/01,2008/07/02,V
UL,19240819,5,Slovenska ulica,Szlovén utca,10107881,11027822,2012/02/15,2012/02/15,V
UL,19240835,6,Tesna ulica,Szoros utca,10107881,11027822,2008/07/01,2008/07/02,V
UL,19240851,7,Vaška ulica,Falusi utca,10107881,11027822,2008/07/01,2008/07/02,V
UL,19241386,1,Avég,Avég,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241408,2,Gara,Gara,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241424,3,Glavna ulica,Fő utca,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241459,4,Gyepűhegy,Gyepű - hegy,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241475,5,Lendavska cesta,Lendvai út,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241491,6,Orešje,Diás - völgy,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241513,7,Pot v Čeri,Cseri út,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241530,8,Sovja ulica,Bagu utca,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241556,9,Tamáškút,Tamáskút,10107903,11027822,2008/07/01,2008/07/02,V
UL,19241602,1,Faluvég,Faluvégi utca,10107946,11027822,2008/07/01,2008/07/02,V
UL,19241637,2,Mala cesta,Kis út,10107946,11027822,2008/07/01,2008/07/02,V
UL,19241653,3,Mejna ulica,Határ utca,10107946,11027822,2008/07/01,2008/07/02,V
UL,19241670,4,Piroškép,Pirosképi utca,10107946,11027822,2008/07/01,2008/07/02,V
UL,19241696,5,Pri Čardi,Csárda köz,10107946,11027822,2008/07/01,2008/07/02,V
UL,19241718,6,Šárošrét,Sárosréti utca,10107946,11027822,2008/07/01,2008/07/02,V
UL,19241734,7,Šolska ulica,Iskola utca,10107946,11027822,2008/07/01,2008/07/02,V
